194	ksoftirqd/29	2	0	0
196	kworker/29:0H-kblockd	2	0	0
197	cpuhp/30	2	0	0
198	idle_inject/30	2	0	0
199	migration/30	2	0	0
200	ksoftirqd/30	2	0	0
202	kworker/30:0H-kblockd	2	0	0
203	cpuhp/31	2	0	0
204	idle_inject/31	2	0	0
205	migration/31	2	0	0
206	ksoftirqd/31	2	0	0
208	kworker/31:0H-kblockd	2	0	0
211	kdevtmpfs	2	0	0
212	kworker/R-inet_frag_wq	2	0	0
213	rcu_tasks_kthread	2	0	0
214	rcu_tasks_rude_kthread	2	0	0
215	kauditd	2	0	0
216	khungtaskd	2	0	0
217	oom_reaper	2	0	0
220	kworker/R-writeback	2	0	0
221	kcompactd0	2	0	0
222	ksmd	2	0	0
223	khugepaged	2	0	0
224	kworker/R-kblockd	2	0	0
225	kworker/R-blkcg_punt_bio	2	0	0
226	kworker/R-kintegrityd	2	0	0
227	irq/9-acpi	2	0	0
232	kworker/R-tpm_dev_wq	2	0	0
233	kworker/R-ata_sff	2	0	0
234	kworker/R-md_bitmap	2	0	0
235	kworker/R-md_llbitmap_io	2	0	0
236	kworker/R-md_llbitmap_unplug	2	0	0
237	kworker/R-edac-poller	2	0	0
239	kworker/R-devfreq_wq	2	0	0
241	watchdogd	2	0	0
243	kworker/R-quota_events_unbound	2	0	0
246	irq/27-AMD-Vi	2	0	0
248	kswapd0	2	0	0
249	ecryptfs-kthread	2	0	0
250	kworker/R-kthrotld	2	0	0
251	kworker/u131:0-hci0	2	0	0
252	irq/42-pciehp	2	0	0
253	irq/43-pciehp	2	0	0
254	kworker/R-acpi_thermal_pm	2	0	0
260	kworker/R-mld	2	0	0
261	kworker/R-ipv6_addrconf	2	0	0
262	kworker/R-kstrp	2	0	0
286	kworker/R-charger_manager	2	0	0
418	scsi_eh_0	2	0	0
419	kworker/R-scsi_tmf_0	2	0	0
421	scsi_eh_1	2	0	0
423	kworker/R-scsi_tmf_1	2	0	0
424	scsi_eh_2	2	0	0
426	kworker/R-scsi_tmf_2	2	0	0
427	scsi_eh_3	2	0	0
429	kworker/R-scsi_tmf_3	2	0	0
431	scsi_eh_4	2	0	0
432	kworker/R-scsi_tmf_4	2	0	0
434	scsi_eh_5	2	0	0
435	kworker/R-scsi_tmf_5	2	0	0
446	scsi_eh_6	2	0	0
447	kworker/R-scsi_tmf_6	2	0	0
448	scsi_eh_7	2	0	0
449	kworker/R-scsi_tmf_7	2	0	0
451	scsi_eh_8	2	0	0
452	kworker/R-scsi_tmf_8	2	0	0
453	scsi_eh_9	2	0	0
455	kworker/R-scsi_tmf_9	2	0	0
456	scsi_eh_10	2	0	0
457	kworker/R-scsi_tmf_10	2	0	0
459	scsi_eh_11	2	0	0
460	kworker/R-scsi_tmf_11	2	0	0
469	kworker/R-atlantic	2	0	0
481	scsi_eh_12	2	0	0
482	kworker/R-scsi_tmf_12	2	0	0
483	usb-storage	2	0	0
488	kworker/4:1H-kblockd	2	0	0
489	kworker/19:1H-kblockd	2	0	0
499	kworker/R-uas	2	0	0
516	kworker/R-nvme-wq	2	0	0
517	kworker/R-nvme-reset-wq	2	0	0
518	kworker/R-nvme-delete-wq	2	0	0
519	kworker/R-nvme-auth-wq	2	0	0
521	kworker/20:1H-kblockd	2	0	0
522	kworker/5:1H-kblockd	2	0	0
561	kworker/18:1H-kblockd	2	0	0
562	kworker/2:1H-kblockd	2	0	0
564	jbd2/nvme0n1p2-8	2	0	0
565	kworker/R-ext4-rsv-conversion	2	0	0
651	kworker/1:1H-kblockd	2	0	0
652	kworker/6:1H-kblockd	2	0	0
653	kworker/22:1H-kblockd	2	0	0
655	kworker/17:1H-kblockd	2	0	0
656	kworker/13:1H-kblockd	2	0	0
657	kworker/29:1H-kblockd	2	0	0
681	kworker/25:1H-kblockd	2	0	0
683	kworker/23:1H-kblockd	2	0	0
686	kworker/27:1H-kblockd	2	0	0
687	kworker/12:1H-kblockd	2	0	0
696	kworker/9:1H-kblockd	2	0	0
697	kworker/16:1H-kblockd	2	0	0
698	kworker/31:1H-kblockd	2	0	0
699	kworker/26:1H-kblockd	2	0	0
700	kworker/28:1H-kblockd	2	0	0
701	kworker/21:1H-kblockd	2	0	0
702	kworker/10:1H-kblockd	2	0	0
703	kworker/0:1H-kblockd	2	0	0
704	kworker/14:1H-kblockd	2	0	0
705	kworker/11:1H-kblockd	2	0	0
708	kworker/3:1H-kblockd	2	0	0
712	systemd-udevd	1	4165632	5042176
713	kworker/30:1H-kblockd	2	0	0
714	kworker/8:1H-kblockd	2	0	0
769	psimon	2	0	0
807	kworker/7:1H-kblockd	2	0	0
1089	kworker/24:1H-kblockd	2	0	0
1380	kworker/R-led_workqueue	2	0	0
1478	kworker/u131:1-hci0	2	0	0
1531	kworker/R-amdgpu-reset-dev	2	0	0
1545	kworker/R-ttm	2	0	0
1755	systemd-oomd	1	6139904	831488
1756	systemd-resolve	1	9646080	2347008
1757	systemd-timesyn	1	6176768	884736
1780	kworker/R-amdgpu_dm_hpd_rx_offload_wq	2	0	0
1781	kworker/R-amdgpu_dm_hpd_rx_offload_wq	2	0	0
1782	kworker/R-amdgpu_dm_hpd_rx_offload_wq	2	0	0
1783	kworker/R-amdgpu_dm_hpd_rx_offload_wq	2	0	0
1784	kworker/R-dm_vblank_control_workqueue	2	0	0
1785	card1-crtc0	2	0	0
1786	card1-crtc1	2	0	0
1787	card1-crtc2	2	0	0
1788	card1-crtc3	2	0	0
1794	kworker/R-gfx_0.0.0	2	0	0
1795	kworker/R-gfx_0.1.0	2	0	0
1796	kworker/R-comp_1.0.0	2	0	0
1797	kworker/R-comp_1.1.0	2	0	0
1798	kworker/R-comp_1.2.0	2	0	0
1799	kworker/R-comp_1.3.0	2	0	0
1800	kworker/R-comp_1.0.1	2	0	0
1801	kworker/R-comp_1.1.1	2	0	0
1802	kworker/R-comp_1.2.1	2	0	0
1803	kworker/R-comp_1.3.1	2	0	0
1804	kworker/R-sdma0	2	0	0
1805	kworker/R-vcn_dec_0	2	0	0
1806	kworker/R-vcn_enc_0.0	2	0	0
1807	kworker/R-vcn_enc_0.1	2	0	0
1809	kworker/R-jpeg_dec	2	0	0
6310	avahi-daemon	1	3985408	339968
6311	bluetoothd	1	4313088	413696
6312	dbus-daemon	1	6856704	831488
6315	gnome-remote-de	1	13221888	6332416
6324	polkitd	1	9097216	3043328
6329	power-profiles-	1	6328320	552960
6333	rasdaemon	1	2703360	401408
6340	smartd	1	4423680	1314816
6345	snapd	1	14295040	7835648
6347	accounts-daemon	1	15552512	647168
6348	cron	1	2887680	155648
6349	switcheroo-cont	1	6008832	667648
6359	systemd-logind	1	7757824	1540096
6364	udisksd	1	8470528	3174400
6402	avahi-daemon	6310	1114112	344064
6420	NetworkManager	1	11202560	2338816
6424	wpa_supplicant	1	3653632	806912
6448	rsyslogd	1	4087808	1654784
6582	ModemManager	1	6352896	1777664
6583	boltd	1	6512640	528384
6600	kworker/15:1H-kblockd	2	0	0
6708	unattended-upgr	1	5763072	9629696
6713	vrooli-privileg	1	262144	3600384
6716	anydesk	1	8552448	3293184
6718	systemd	1	10616832	1552384
6719	containerd	1	23830528	6135808
6722	(sd-pam)	6718	1777664	1855488
6795	pipewire	6718	4550656	9605120
6796	pipewire	6718	3768320	876544
6798	wireplumber	6718	7421952	5177344
6799	pipewire-pulse	6718	6549504	44228608
6823	rtkit-daemon	1	3170304	163840
7077	dockerd	1	45912064	11849728
7080	kerneloops	1	2002944	385024
7087	kerneloops	1	1904640	368640
7266	irq/121-enp11s0	2	0	0
7576	containerd-shim	1	6475776	913408
7578	containerd-shim	1	8036352	606208
7648	postgres	7578	1613824	1691648
7649	systemd	7576	6225920	1376256
7784	docker-proxy	7077	1859584	1220608
7790	docker-proxy	7077	1859584	1241088
7807	docker-proxy	7077	1859584	1171456
7815	docker-proxy	7077	1859584	1175552
7928	postgres	7648	1351680	1867776
7929	postgres	7648	1081344	1851392
7932	postgres	7648	1056768	1855488
7933	postgres	7648	1818624	2007040
7934	postgres	7648	1540096	1974272
7942	gdm3	1	7589888	4456448
7957	cloudflared	1	38899712	3670016
8019	systemd-journal	7649	235335680	794624
9388	gcr-ssh-agent	6718	4665344	696320
9585	colord	1	6946816	5070848
9632	upowerd	1	6950912	2125824
80774	reranker_linux_	6718	489783296	7236685824
80775	resource-rerank	6718	8830976	856064
90612	cupsd	1	9158656	1343488
90670	cups-browsed	1	12242944	2834432
108850	flow-verifier-a	6718	13307904	3153920
108894	node	6718	18808832	20430848
110246	go-code-graph-a	6718	281038848	18792448
110479	node	6718	21110784	18726912
110847	visited-tracker	6718	12242944	4718592
110882	node	6718	20103168	20959232
112002	search-hub-api	6718	27213824	7393280
112114	node	6718	22261760	22347776
113382	workspace-sandb	6718	22777856	1744896
113517	node	6718	19955712	20377600
128035	kworker/u128:2-efi_rts_wq	2	0	0
143039	typescript-code	6718	66666496	25964544
143151	node	6718	20320256	21073920
187821	unit-health-api	6718	28889088	1671168
188019	node	6718	25374720	16142336
193212	test-genie-api	6718	98037760	26034176
193255	node	6718	20688896	27201536
193584	cloudflared	6718	23068672	7892992
206988	ai-gateway-api	6718	22163456	3018752
207029	node	6718	18952192	20512768
217088	scenario-audito	6718	18255872	6107136
217116	node	6718	19783680	19415040
276464	app-monitor-api	6718	13074432	1863680
276498	node	6718	24322048	35217408
310092	knowledge-obser	6718	121610240	2727936
310281	node	6718	20922368	25067520
317646	bash	3914919	2539520	5341184
323943	node	317646	10874880	8306688
324526	codex	323943	53960704	135069696
327057	fwupd	1	21659648	6246400
341765	tmux:	6718	46235648	13242368
341955	bash	341765	2453504	5373952
342179	bash	341765	2453504	5373952
342743	bash	341765	2498560	5378048
342996	bash	341765	2494464	5378048
343601	bash	341765	2514944	5378048
343689	bash	341765	2490368	5378048
343786	bash	341765	2490368	5373952
344043	bash	341765	2506752	5378048
344490	bash	341765	2514944	5373952
344679	bash	341765	2457600	5373952
345331	bash	341765	2465792	5378048
345463	bash	341765	2490368	5378048
345527	bash	341765	2486272	5373952
345701	bash	341765	2502656	5373952
345748	bash	341765	2506752	5378048
345828	claude	6718	110907392	214548480
345845	bash	341765	2486272	5378048
346014	bash	341765	2510848	5378048
346317	bash	341765	2502656	5378048
346529	bash	341765	2486272	5378048
346819	bash	341765	2506752	5373952
347041	bash	341765	2506752	5378048
347101	bash	341765	2506752	5373952
347310	bash	341765	2490368	5378048
347623	bash	341765	2469888	5378048
347936	bash	341765	2465792	5373952
348534	bash	341765	2465792	5378048
376981	data-tools-api	6718	9834496	1028096
395032	sshd	1440138	7745536	1957888
395112	bash	395032	2506752	5840896
395806	su	395112	4014080	561152
395807	bash	395806	4546560	4419584
396196	chrome	1997474	85737472	25325568
400548	node	6718	8466432	8388608
400559	codex	400548	61026304	77275136
403189	claude	6718	113823744	313208832
419983	claude	6718	143360000	219402240
422753	chrome	1997474	100155392	64667648
423548	claude	6718	133791744	215560192
426296	claude	6718	151896064	240136192
437031	bash	341765	3878912	5378048
437085	tmux:	747090	4259840	634880
437819	node	437031	35995648	8380416
438060	codex	437819	116760576	71315456
446091	node	6718	8445952	8388608
446102	codex	446091	61050880	72568832
447888	codex-code-mode	438060	8572928	1724416
487462	token-economy-a	6718	12922880	1601536
487544	node	6718	19140608	27262976
526403	ollama	6718	34938880	3772416
526415	resource-ollama	6718	10862592	712704
539995	llama-server	526403	182743040	485789696
543350	source-ledger-a	6718	381689856	7811072
543386	node	6718	19484672	17842176
592239	brand-manager-a	6718	20045824	1462272
592492	node	6718	20852736	20496384
592573	tidiness-manage	6718	34938880	1290240
592697	workflow-health	6718	25702400	2748416
592951	node	6718	19103744	19697664
593062	node	6718	18853888	20836352
615417	api-health-api	6718	17346560	1949696
615927	node	6718	20705280	21909504
617654	measures-health	6718	261042176	41897984
617868	node	6718	19181568	22933504
647822	architecture-ca	6718	22921216	11153408
648084	node	6718	20787200	20574208
686840	ui-health-api	6718	35368960	2260992
687098	node	6718	19341312	21966848
747090	web-console-api	6718	69386240	7467008
747382	node	6718	78999552	15691776
747581	tmux:	747090	3297280	729088
747589	opencode	747090	78041088	237744128
747611	tmux:	747090	3330048	724992
747661	tmux:	747090	3301376	729088
747678	tmux:	747090	3342336	729088
747687	tmux:	747090	3268608	729088
747866	tmux:	747090	3325952	729088
747930	tmux:	747090	3346432	729088
747962	tmux:	747090	3334144	724992
748060	tmux:	747090	3317760	724992
748210	tmux:	747090	3313664	729088
748392	tmux:	747090	3325952	729088
748534	tmux:	747090	3297280	729088
748660	tmux:	747090	3317760	729088
748771	tmux:	747090	3293184	729088
748787	tmux:	747090	3321856	724992
748795	tmux:	747090	3305472	729088
748817	tmux:	747090	3280896	729088
748838	tmux:	747090	3293184	729088
748862	tmux:	747090	3268608	724992
748888	tmux:	747090	3252224	724992
748934	tmux:	747090	3301376	729088
749014	tmux:	747090	3330048	729088
749067	tmux:	747090	3297280	724992
749087	tmux:	747090	3325952	729088
749166	tmux:	747090	3313664	724992
749179	tmux:	747090	3293184	724992
787456	codex-code-mode	324526	16384	2981888
798616	security-health	6718	34639872	1753088
799053	node	6718	21602304	21884928
